"","id","name.wikitag","fraction","fraction.id","start.date","end.date","landtag.state.abb","electoralperiod"
"SH.161","/wiki/Heide_Simonis-sh-13","/wiki/Heide_Simonis","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.162","/wiki/Hans-Klaus_Solterbeck-sh-13","/wiki/Hans-Klaus_Solterbeck","CDU","CDU",1992-05-05,1996-04-22,"sh",13
"SH.163","/wiki/Bertold_Sprenger-sh-13","/wiki/Bertold_Sprenger","CDU","CDU",1992-05-05,1996-04-22,"sh",13
"SH.164","/wiki/Ruth_Springer-sh-13","/wiki/Ruth_Springer","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.165","/wiki/Ingo_Stawitz-sh-13","/wiki/Ingo_Stawitz","DVU","DVU",1992-05-05,1993-05-26,"sh",13
"SH.166","/wiki/Ingo_Stawitz-sh-13","/wiki/Ingo_Stawitz","fraktionslos","fraktionslos",1993-06-27,1993-10-25,"sh",13
"SH.167","/wiki/Ingo_Stawitz-sh-13","/wiki/Ingo_Stawitz","DLVH","DLVH",1993-10-26,1995-07-06,"sh",13
"SH.168","/wiki/Ingo_Stawitz-sh-13","/wiki/Ingo_Stawitz","fraktionslos","fraktionslos",1995-07-07,1996-04-22,"sh",13
"SH.169","/wiki/Gero_Storjohann-sh-13","/wiki/Gero_Storjohann","CDU","CDU",1994-10-26,1996-04-22,"sh",13
"SH.170","/wiki/Thomas_Stritzl-sh-13","/wiki/Thomas_Stritzl","CDU","CDU",1992-05-05,1996-04-22,"sh",13
"SH.171","/wiki/Helmut_Thienemann-sh-13","/wiki/Helmut_Thienemann","DVU","DVU",1992-05-05,1993-05-25,"sh",13
"SH.172","/wiki/Helmut_Thienemann-sh-13","/wiki/Helmut_Thienemann","fraktionslos","fraktionslos",1993-05-26,1996-04-22,"sh",13
"SH.173","/wiki/Bruno_Timm_(Politiker)-sh-13","/wiki/Bruno_Timm_(Politiker)","CDU","CDU",1992-05-05,1994-10-25,"sh",13
"SH.174","/wiki/Jens_Vollert-sh-13","/wiki/Jens_Vollert","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.175","/wiki/Angelika_Volquartz-sh-13","/wiki/Angelika_Volquartz","CDU","CDU",1992-05-05,1996-04-22,"sh",13
"SH.176","/wiki/Kl%C3%A4re_Vorreiter-sh-13","/wiki/Kl%C3%A4re_Vorreiter","CDU","CDU",1992-05-05,1996-04-22,"sh",13
"SH.177","/wiki/Karin_Vo%C3%9F-sh-13","/wiki/Karin_Vo%C3%9F","DVU","DVU",1992-05-05,1993-05-26,"sh",13
"SH.178","/wiki/Karin_Vo%C3%9F-sh-13","/wiki/Karin_Vo%C3%9F","fraktionslos","fraktionslos",1993-05-27,1993-10-25,"sh",13
"SH.179","/wiki/Karin_Vo%C3%9F-sh-13","/wiki/Karin_Vo%C3%9F","DLVH","DLVH",1993-10-26,1995-07-06,"sh",13
"SH.180","/wiki/Karin_Vo%C3%9F-sh-13","/wiki/Karin_Vo%C3%9F","fraktionslos","fraktionslos",1995-07-07,1996-04-22,"sh",13
"SH.181","/wiki/Frauke_Walhorn-sh-13","/wiki/Frauke_Walhorn","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.182","/wiki/Sigrid_Warnicke-sh-13","/wiki/Sigrid_Warnicke","SPD","SPD",1992-05-05,1995-02-14,"sh",13
"SH.183","/wiki/Peter_Wellmann_(Politiker)-sh-13","/wiki/Peter_Wellmann_(Politiker)","SPD","SPD",1992-05-05,1995-09-18,"sh",13
"SH.184","/wiki/Dietrich_Wiebe-sh-13","/wiki/Dietrich_Wiebe","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.185","/wiki/Hans_Wiesen-sh-13","/wiki/Hans_Wiesen","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.186","/wiki/Arnold_Wilken-sh-13","/wiki/Arnold_Wilken","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.187","/wiki/Peter_Zahn_(Politiker)-sh-13","/wiki/Peter_Zahn_(Politiker)","SPD","SPD",1992-05-05,1996-04-22,"sh",13
"SH.188","/wiki/Heinz-Werner_Arens-sh-14","/wiki/Heinz-Werner_Arens","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.189","/wiki/Christel_Aschmoneit-L%C3%BCcke-sh-14","/wiki/Christel_Aschmoneit-L%C3%BCcke","FDP","FDP",1996-04-23,2000-03-27,"sh",14
"SH.190","/wiki/Holger_Astrup-sh-14","/wiki/Holger_Astrup","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.191","/wiki/Wolfgang_Baasch-sh-14","/wiki/Wolfgang_Baasch","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.192","/wiki/Hermann_Benker-sh-14","/wiki/Hermann_Benker","SPD","SPD",1998-12-01,2000-03-27,"sh",14
"SH.193","/wiki/Angelika_Birk-sh-14","/wiki/Angelika_Birk","Grüne","GRÜNE",1996-04-23,1996-05-22,"sh",14
"SH.194","/wiki/Gisela_B%C3%B6hrk-sh-14","/wiki/Gisela_B%C3%B6hrk","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.195","/wiki/Matthias_B%C3%B6ttcher-sh-14","/wiki/Matthias_B%C3%B6ttcher","Grüne","GRÜNE",1996-06-04,2000-03-27,"sh",14
"SH.196","/wiki/Eberhard_Dall%E2%80%99Asta-sh-14","/wiki/Eberhard_Dall%E2%80%99Asta","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.197","/wiki/Uwe_D%C3%B6ring_(Politiker,_1946)-sh-14","/wiki/Uwe_D%C3%B6ring_(Politiker,_1946)","SPD","SPD",1996-04-23,1998-11-30,"sh",14
"SH.198","/wiki/Claus_Ehlers-sh-14","/wiki/Claus_Ehlers","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.199","/wiki/Uwe_Eichelberg-sh-14","/wiki/Uwe_Eichelberg","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.200","/wiki/Ute_Erdsiek-Rave-sh-14","/wiki/Ute_Erdsiek-Rave","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.201","/wiki/G%C3%BCnter_Fleskes-sh-14","/wiki/G%C3%BCnter_Fleskes","SPD","SPD",1998-05-14,2000-03-27,"sh",14
"SH.202","/wiki/Ingrid_Franzen-sh-14","/wiki/Ingrid_Franzen","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.203","/wiki/Irene_Fr%C3%B6hlich-sh-14","/wiki/Irene_Fr%C3%B6hlich","Grüne","GRÜNE",1996-04-23,2000-03-27,"sh",14
"SH.204","/wiki/Meinhard_F%C3%BCllner-sh-14","/wiki/Meinhard_F%C3%BCllner","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.205","/wiki/Torsten_Geerdts-sh-14","/wiki/Torsten_Geerdts","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.206","/wiki/Thorsten_Gei%C3%9Fler-sh-14","/wiki/Thorsten_Gei%C3%9Fler","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.207","/wiki/Peter_Gerckens-sh-14","/wiki/Peter_Gerckens","SSW","SSW",1996-04-23,2000-03-27,"sh",14
"SH.208","/wiki/Renate_Gr%C3%B6pel-sh-14","/wiki/Renate_Gr%C3%B6pel","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.209","/wiki/Klaus_Haller_(Politiker)-sh-14","/wiki/Klaus_Haller_(Politiker)","CDU","CDU",1997-05-06,2000-03-27,"sh",14
"SH.210","/wiki/Christel_Happach-Kasan-sh-14","/wiki/Christel_Happach-Kasan","FDP","FDP",1996-04-23,2000-03-27,"sh",14
"SH.211","/wiki/Silke_Hars-sh-14","/wiki/Silke_Hars","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.212","/wiki/Lothar_Hay-sh-14","/wiki/Lothar_Hay","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.213","/wiki/Monika_Heinold-sh-14","/wiki/Monika_Heinold","Grüne","GRÜNE",1996-05-22,2000-03-27,"sh",14
"SH.214","/wiki/Ottfried_Hennig-sh-14","/wiki/Ottfried_Hennig","CDU","CDU",1996-04-23,1997-05-05,"sh",14
"SH.215","/wiki/Karl-Martin_Hentschel-sh-14","/wiki/Karl-Martin_Hentschel","Grüne","GRÜNE",1996-04-23,2000-03-27,"sh",14
"SH.216","/wiki/Ulf_von_Hielmcrone-sh-14","/wiki/Ulf_von_Hielmcrone","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.217","/wiki/J%C3%BCrgen_Hinz_(Politiker)-sh-14","/wiki/J%C3%BCrgen_Hinz_(Politiker)","SPD","SPD",1997-06-13,2000-03-27,"sh",14
"SH.218","/wiki/Claus_Hopp-sh-14","/wiki/Claus_Hopp","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.219","/wiki/Gudrun_Hunecke-sh-14","/wiki/Gudrun_Hunecke","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.220","/wiki/Helmut_Jacobs_(Politiker)-sh-14","/wiki/Helmut_Jacobs_(Politiker)","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.221","/wiki/Jost_de_Jager-sh-14","/wiki/Jost_de_Jager","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.222","/wiki/Peter_Jensen-Nissen-sh-14","/wiki/Peter_Jensen-Nissen","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.223","/wiki/Ursula_K%C3%A4hler-sh-14","/wiki/Ursula_K%C3%A4hler","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.224","/wiki/Martin_Kayenburg-sh-14","/wiki/Martin_Kayenburg","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.225","/wiki/Ekkehard_Klug-sh-14","/wiki/Ekkehard_Klug","FDP","FDP",1996-04-23,2000-03-27,"sh",14
"SH.226","/wiki/Gabriele_K%C3%B6tschau-sh-14","/wiki/Gabriele_K%C3%B6tschau","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.227","/wiki/Wolfgang_Kubicki-sh-14","/wiki/Wolfgang_Kubicki","FDP","FDP",1996-04-23,2000-03-27,"sh",14
"SH.228","/wiki/Birgit_K%C3%BCstner-sh-14","/wiki/Birgit_K%C3%BCstner","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.229","/wiki/Peter_Lehnert-sh-14","/wiki/Peter_Lehnert","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.230","/wiki/Detlef_Matthiessen-sh-14","/wiki/Detlef_Matthiessen","Grüne","GRÜNE",1996-04-23,2000-03-27,"sh",14
"SH.231","/wiki/Heinz_Maurus-sh-14","/wiki/Heinz_Maurus","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.232","/wiki/Heide_Moser-sh-14","/wiki/Heide_Moser","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.233","/wiki/Klaus-Dieter_M%C3%BCller-sh-14","/wiki/Klaus-Dieter_M%C3%BCller","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.234","/wiki/Roswitha_M%C3%BCllerwiebus-sh-14","/wiki/Roswitha_M%C3%BCllerwiebus","SPD","SPD",1998-10-07,2000-03-27,"sh",14
"SH.235","/wiki/Konrad_Nabel-sh-14","/wiki/Konrad_Nabel","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.236","/wiki/G%C3%BCnter_Neugebauer-sh-14","/wiki/G%C3%BCnter_Neugebauer","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.237","/wiki/Eva_Peters-sh-14","/wiki/Eva_Peters","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.238","/wiki/Helmut_Pl%C3%BCschau-sh-14","/wiki/Helmut_Pl%C3%BCschau","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.239","/wiki/Gerhard_Poppendiecker-sh-14","/wiki/Gerhard_Poppendiecker","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.240","/wiki/Klaus-Peter_Puls-sh-14","/wiki/Klaus-Peter_Puls","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.241","/wiki/Ulrike_Rodust-sh-14","/wiki/Ulrike_Rodust","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.242","/wiki/Ursula_R%C3%B6per-sh-14","/wiki/Ursula_R%C3%B6per","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.243","/wiki/Ernst_Dieter_Rossmann-sh-14","/wiki/Ernst_Dieter_Rossmann","SPD","SPD",1996-04-23,1998-10-06,"sh",14
"SH.244","/wiki/Reinhard_Sager-sh-14","/wiki/Reinhard_Sager","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.245","/wiki/Bernd_Saxe-sh-14","/wiki/Bernd_Saxe","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.246","/wiki/Klaus_Schlie-sh-14","/wiki/Klaus_Schlie","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.247","/wiki/Brita_Schmitz-H%C3%BCbsch-sh-14","/wiki/Brita_Schmitz-H%C3%BCbsch","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.248","/wiki/Bernd_Schr%C3%B6der_(Politiker)-sh-14","/wiki/Bernd_Schr%C3%B6der_(Politiker)","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.249","/wiki/Sabine_Schr%C3%B6der-sh-14","/wiki/Sabine_Schr%C3%B6der","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.250","/wiki/Rolf_Schroedter-sh-14","/wiki/Rolf_Schroedter","SPD","SPD",1996-04-23,1997-05-05,"sh",14
"SH.251","/wiki/Monika_Schwalm-sh-14","/wiki/Monika_Schwalm","CDU","CDU",1998-10-27,2000-03-27,"sh",14
"SH.252","/wiki/Caroline_Schwarz-sh-14","/wiki/Caroline_Schwarz","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.253","/wiki/Hans-Christian_Siebke-sh-14","/wiki/Hans-Christian_Siebke","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.254","/wiki/Heide_Simonis-sh-14","/wiki/Heide_Simonis","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.255","/wiki/Anke_Spoorendonk-sh-14","/wiki/Anke_Spoorendonk","SSW","SSW",1996-04-23,2000-03-27,"sh",14
"SH.256","/wiki/Berndt_Steincke-sh-14","/wiki/Berndt_Steincke","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.257","/wiki/Gero_Storjohann-sh-14","/wiki/Gero_Storjohann","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.258","/wiki/Roswitha_Strau%C3%9F-sh-14","/wiki/Roswitha_Strau%C3%9F","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.259","/wiki/Thomas_Stritzl-sh-14","/wiki/Thomas_Stritzl","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.260","/wiki/Frauke_Tengler-sh-14","/wiki/Frauke_Tengler","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.261","/wiki/Herlich_Marie_Todsen-Reese-sh-14","/wiki/Herlich_Marie_Todsen-Reese","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.262","/wiki/Wilfried_Voigt_(Politiker)-sh-14","/wiki/Wilfried_Voigt_(Politiker)","Grüne","GRÜNE",1996-04-23,1996-06-04,"sh",14
"SH.263","/wiki/Angelika_Volquartz-sh-14","/wiki/Angelika_Volquartz","CDU","CDU",1996-04-23,1998-10-25,"sh",14
"SH.264","/wiki/Kl%C3%A4re_Vorreiter-sh-14","/wiki/Kl%C3%A4re_Vorreiter","CDU","CDU",1996-04-23,2000-03-27,"sh",14
"SH.265","/wiki/Frauke_Walhorn-sh-14","/wiki/Frauke_Walhorn","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.266","/wiki/J%C3%BCrgen_Weber_(Politiker,_1955)-sh-14","/wiki/J%C3%BCrgen_Weber_(Politiker,_1955)","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.267","/wiki/Hans_Wiesen-sh-14","/wiki/Hans_Wiesen","SPD","SPD",1996-04-23,1998-05-13,"sh",14
"SH.268","/wiki/Adelheid_Winking-Nikolay-sh-14","/wiki/Adelheid_Winking-Nikolay","Grüne","GRÜNE",1996-04-23,1999-03-28,"sh",14
"SH.269","/wiki/Adelheid_Winking-Nikolay-sh-14","/wiki/Adelheid_Winking-Nikolay","fraktionslos","fraktionslos",1999-03-29,2000-03-27,"sh",14
"SH.270","/wiki/Friedrich-Carl_Wodarz-sh-14","/wiki/Friedrich-Carl_Wodarz","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.271","/wiki/Peter_Zahn_(Politiker)-sh-14","/wiki/Peter_Zahn_(Politiker)","SPD","SPD",1996-04-23,2000-03-27,"sh",14
"SH.272","/wiki/Heinz-Werner_Arens-sh-15","/wiki/Heinz-Werner_Arens","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.273","/wiki/Hans-J%C3%B6rn_Arp-sh-15","/wiki/Hans-J%C3%B6rn_Arp","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.274","/wiki/Christel_Aschmoneit-L%C3%BCcke-sh-15","/wiki/Christel_Aschmoneit-L%C3%BCcke","FDP","FDP",2000-03-28,2005-03-16,"sh",15
"SH.275","/wiki/Holger_Astrup-sh-15","/wiki/Holger_Astrup","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.276","/wiki/Wolfgang_Baasch-sh-15","/wiki/Wolfgang_Baasch","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.277","/wiki/Joachim_Behm-sh-15","/wiki/Joachim_Behm","FDP","FDP",2000-03-28,2005-03-16,"sh",15
"SH.278","/wiki/Hermann_Benker-sh-15","/wiki/Hermann_Benker","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.279","/wiki/Andreas_Beran-sh-15","/wiki/Andreas_Beran","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.280","/wiki/Angelika_Birk-sh-15","/wiki/Angelika_Birk","Grüne","GRÜNE",2000-03-28,2005-03-16,"sh",15
"SH.281","/wiki/Gisela_B%C3%B6hrk-sh-15","/wiki/Gisela_B%C3%B6hrk","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.282","/wiki/Klaus_Bu%C3%9F-sh-15","/wiki/Klaus_Bu%C3%9F","SPD","SPD",2001-10-09,2005-03-16,"sh",15
"SH.283","/wiki/Claus_Ehlers-sh-15","/wiki/Claus_Ehlers","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.284","/wiki/Uwe_Eichelberg-sh-15","/wiki/Uwe_Eichelberg","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.285","/wiki/Peter_Eichst%C3%A4dt_(Politiker)-sh-15","/wiki/Peter_Eichst%C3%A4dt_(Politiker)","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.286","/wiki/Sylvia_Eisenberg-sh-15","/wiki/Sylvia_Eisenberg","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.287","/wiki/Ute_Erdsiek-Rave-sh-15","/wiki/Ute_Erdsiek-Rave","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.288","/wiki/J%C3%BCrgen_Feddersen-sh-15","/wiki/J%C3%BCrgen_Feddersen","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.289","/wiki/Karl-Rudolf_Fischer-sh-15","/wiki/Karl-Rudolf_Fischer","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.290","/wiki/Ingrid_Franzen-sh-15","/wiki/Ingrid_Franzen","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.291","/wiki/Irene_Fr%C3%B6hlich-sh-15","/wiki/Irene_Fr%C3%B6hlich","Grüne","GRÜNE",2000-03-28,2005-03-16,"sh",15
"SH.292","/wiki/Wolfgang_Fu%C3%9F-sh-15","/wiki/Wolfgang_Fu%C3%9F","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.293","/wiki/Heiner_Garg-sh-15","/wiki/Heiner_Garg","FDP","FDP",2000-03-28,2005-03-16,"sh",15
"SH.294","/wiki/Torsten_Geerdts-sh-15","/wiki/Torsten_Geerdts","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.295","/wiki/Thorsten_Gei%C3%9Fler-sh-15","/wiki/Thorsten_Gei%C3%9Fler","CDU","CDU",2000-03-28,2004-05-01,"sh",15
"SH.296","/wiki/Uwe_Greve-sh-15","/wiki/Uwe_Greve","CDU","CDU",2001-07-05,2005-03-16,"sh",15
"SH.297","/wiki/Renate_Gr%C3%B6pel-sh-15","/wiki/Renate_Gr%C3%B6pel","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.298","/wiki/Christel_Happach-Kasan-sh-15","/wiki/Christel_Happach-Kasan","FDP","FDP",2000-03-28,2002-12-10,"sh",15
"SH.299","/wiki/Lars_Harms_(Politiker)-sh-15","/wiki/Lars_Harms_(Politiker)","SSW","SSW",2000-03-28,2005-03-16,"sh",15
"SH.300","/wiki/Lothar_Hay-sh-15","/wiki/Lothar_Hay","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.301","/wiki/Monika_Heinold-sh-15","/wiki/Monika_Heinold","Grüne","GRÜNE",2000-03-28,2005-03-16,"sh",15
"SH.302","/wiki/Karl-Martin_Hentschel-sh-15","/wiki/Karl-Martin_Hentschel","Grüne","GRÜNE",2000-03-28,2005-03-16,"sh",15
"SH.303","/wiki/Birgit_Herdej%C3%BCrgen-sh-15","/wiki/Birgit_Herdej%C3%BCrgen","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.304","/wiki/Ulf_von_Hielmcrone-sh-15","/wiki/Ulf_von_Hielmcrone","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.305","/wiki/G%C3%BCnther_Hildebrand-sh-15","/wiki/G%C3%BCnther_Hildebrand","FDP","FDP",2000-03-28,2005-03-16,"sh",15
"SH.306","/wiki/Silke_Hinrichsen-sh-15","/wiki/Silke_Hinrichsen","SSW","SSW",2000-03-28,2005-03-16,"sh",15
"SH.307","/wiki/Astrid_H%C3%B6fs-sh-15","/wiki/Astrid_H%C3%B6fs","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.308","/wiki/Claus_Hopp-sh-15","/wiki/Claus_Hopp","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.309","/wiki/Henning_H%C3%B6ppner-sh-15","/wiki/Henning_H%C3%B6ppner","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.310","/wiki/Helmut_Jacobs_(Politiker)-sh-15","/wiki/Helmut_Jacobs_(Politiker)","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.311","/wiki/Jost_de_Jager-sh-15","/wiki/Jost_de_Jager","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.312","/wiki/Arno_Jahner-sh-15","/wiki/Arno_Jahner","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.313","/wiki/Peter_Jensen-Nissen-sh-15","/wiki/Peter_Jensen-Nissen","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.314","/wiki/Ursula_K%C3%A4hler-sh-15","/wiki/Ursula_K%C3%A4hler","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.315","/wiki/Werner_Kalinka-sh-15","/wiki/Werner_Kalinka","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.316","/wiki/Martin_Kayenburg-sh-15","/wiki/Martin_Kayenburg","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.317","/wiki/Trutz_Graf_Kerssenbrock-sh-15","/wiki/Trutz_Graf_Kerssenbrock","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.318","/wiki/Helga_Kleiner-sh-15","/wiki/Helga_Kleiner","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.319","/wiki/Klaus_Klinckhamer-sh-15","/wiki/Klaus_Klinckhamer","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.320","/wiki/Ekkehard_Klug-sh-15","/wiki/Ekkehard_Klug","FDP","FDP",2000-03-28,2005-03-16,"sh",15
"SH.321","/wiki/Gudrun_Kockmann-Schadendorf-sh-15","/wiki/Gudrun_Kockmann-Schadendorf","SPD","SPD",2000-03-28,2001-10-01,"sh",15
"SH.322","/wiki/Veronika_Kolb-sh-15","/wiki/Veronika_Kolb","FDP","FDP",2002-12-12,2005-03-16,"sh",15
"SH.323","/wiki/Gabriele_K%C3%B6tschau-sh-15","/wiki/Gabriele_K%C3%B6tschau","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.324","/wiki/Maren_Kruse-sh-15","/wiki/Maren_Kruse","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.325","/wiki/Wolfgang_Kubicki-sh-15","/wiki/Wolfgang_Kubicki","FDP","FDP",2000-03-28,2005-03-16,"sh",15
"SH.326","/wiki/Peter_Lehnert-sh-15","/wiki/Peter_Lehnert","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.327","/wiki/Wilhelm_Malerius-sh-15","/wiki/Wilhelm_Malerius","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.328","/wiki/Detlef_Matthiessen-sh-15","/wiki/Detlef_Matthiessen","Grüne","GRÜNE",2002-10-10,2005-03-16,"sh",15
"SH.329","/wiki/Heinz_Maurus-sh-15","/wiki/Heinz_Maurus","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.330","/wiki/Heide_Moser-sh-15","/wiki/Heide_Moser","SPD","SPD",2000-03-28,2004-05-25,"sh",15
"SH.331","/wiki/Klaus-Dieter_M%C3%BCller-sh-15","/wiki/Klaus-Dieter_M%C3%BCller","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.332","/wiki/Roswitha_M%C3%BCllerwiebus-sh-15","/wiki/Roswitha_M%C3%BCllerwiebus","SPD","SPD",2004-05-26,2005-03-16,"sh",15
"SH.333","/wiki/Konrad_Nabel-sh-15","/wiki/Konrad_Nabel","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.334","/wiki/G%C3%BCnter_Neugebauer-sh-15","/wiki/G%C3%BCnter_Neugebauer","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.335","/wiki/Volker_Nielsen-sh-15","/wiki/Volker_Nielsen","CDU","CDU",2004-05-04,2005-03-16,"sh",15
"SH.336","/wiki/Helmut_Pl%C3%BCschau-sh-15","/wiki/Helmut_Pl%C3%BCschau","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.337","/wiki/Gerhard_Poppendiecker-sh-15","/wiki/Gerhard_Poppendiecker","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.338","/wiki/Klaus-Peter_Puls-sh-15","/wiki/Klaus-Peter_Puls","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.339","/wiki/Sandra_Redmann-sh-15","/wiki/Sandra_Redmann","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.340","/wiki/Manfred_Ritzek-sh-15","/wiki/Manfred_Ritzek","CDU","CDU",2000-03-28,2005-03-16,"sh",15
"SH.341","/wiki/Ulrike_Rodust-sh-15","/wiki/Ulrike_Rodust","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.342","/wiki/Thomas_Rother_(Politiker)-sh-15","/wiki/Thomas_Rother_(Politiker)","SPD","SPD",2000-03-28,2005-03-16,"sh",15
"SH.343","/wiki/Reinhard_Sager-sh-15","/wiki/Reinhard_Sager","CDU","CDU",2000-03-28,2001-07-03,"sh",15
