id,name.wikitag,ministry,ministry.clean,position,position.clean,cabinet,party,economy,environment,education,infrastructure,health,justice,agriculture,culture_leisure,technology,regional,family,migration,genderequality,social,international,interior,state_chancellery,start.date,end.date,landtag.state.abb,electoralperiod
/wiki/Manfred_Stolpe-bb-1,/wiki/Manfred_Stolpe,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Stolpe I,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990-11-01,1994-10-10,bb,1
/wiki/Alwin_Ziel-bb-1,/wiki/Alwin_Ziel,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Stolpe I,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990-11-01,1994-10-10,bb,1
/wiki/Alwin_Ziel-bb-1,/wiki/Alwin_Ziel,Inneres,inneres,Minister/in,Minister/in,Stolpe I,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1990-11-01,1994-10-10,bb,1
/wiki/Klaus-Dieter_K%C3%BChbacher-bb-1,/wiki/Klaus-Dieter_K%C3%BChbacher,Finanzen,finanzen,Minister/in,Minister/in,Stolpe I,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1990-11-01,1994-10-10,bb,1
/wiki/Hans_Otto_Br%C3%A4utigam-bb-1,/wiki/Hans_Otto_Br%C3%A4utigam,Justiz und Beauftragter beim Bund,justiz beauftragter bund,Minister/in,Minister/in,Stolpe I,parteilos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1990-11-01,1994-10-10,bb,1
/wiki/Walter_Hirche-bb-1,/wiki/Walter_Hirche,"Wirtschaft, Mittelstand und Technologie",wirtschaft mittelstand technologie,Minister/in,Minister/in,Stolpe I,FDP,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1990-11-01,1994-10-10,bb,1
/wiki/Regine_Hildebrandt-bb-1,/wiki/Regine_Hildebrandt,"Arbeit, Soziales, Gesundheit und Frauen",arbeit soziales gesundheit frauen,Minister/in,Minister/in,Stolpe I,SPD,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1990-11-01,1994-10-10,bb,1
/wiki/Edwin_Zimmermann-bb-1,/wiki/Edwin_Zimmermann,"Ernährung, Landwirtschaft und Forsten",ernährung landwirtschaft forsten,Minister/in,Minister/in,Stolpe I,SPD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1990-11-01,1994-10-10,bb,1
/wiki/Marianne_Birthler-bb-1,/wiki/Marianne_Birthler,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Stolpe I,GRÜNE,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1990-11-01,1992-10-29,bb,1
/wiki/Roland_Resch_(Politiker)-bb-1,/wiki/Roland_Resch_(Politiker),"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Stolpe I,GRÜNE,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1992-12-16,1994-10-10,bb,1
/wiki/Hinrich_Enderlein-bb-1,/wiki/Hinrich_Enderlein,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Stolpe I,FDP,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1990-11-01,1994-10-10,bb,1
/wiki/Matthias_Platzeck-bb-1,/wiki/Matthias_Platzeck,"Umwelt, Naturschutz und Raumordnung",umwelt naturschutz raumordnung,Minister/in,Minister/in,Stolpe I,GRÜNE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1990-11-01,1994-10-10,bb,1
/wiki/Jochen_Wolf_(Politiker)-bb-1,/wiki/Jochen_Wolf_(Politiker),"Stadtentwicklung, Wohnen und Verkehr",stadtentwicklung wohnen verkehr,Minister/in,Minister/in,Stolpe I,SPD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1990-11-01,1993-08-31,bb,1
/wiki/Hartmut_Meyer-bb-1,/wiki/Hartmut_Meyer,"Stadtentwicklung, Wohnen und Verkehr",stadtentwicklung wohnen verkehr,Minister/in,Minister/in,Stolpe I,SPD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1993-09-01,1994-10-10,bb,1
/wiki/J%C3%BCrgen_Linde-bb-1,/wiki/J%C3%BCrgen_Linde,Staatskanzlei,staatskanzlei,Leiter/in der Staatskanzlei,Minister/in,Stolpe I,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1990-11-01,1994-10-10,bb,1
/wiki/Manfred_Stolpe-bb-2,/wiki/Manfred_Stolpe,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Stolpe II,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994-10-11,1999-10-12,bb,2
/wiki/Alwin_Ziel-bb-2,/wiki/Alwin_Ziel,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Stolpe II,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994-10-11,1999-10-12,bb,2
/wiki/Alwin_Ziel-bb-2,/wiki/Alwin_Ziel,Inneres,inneres,Minister/in,Minister/in,Stolpe II,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1994-10-11,1999-10-12,bb,2
/wiki/Klaus-Dieter_K%C3%BChbacher-bb-2,/wiki/Klaus-Dieter_K%C3%BChbacher,Finanzen,finanzen,Minister/in,Minister/in,Stolpe II,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994-10-11,1995-10-01,bb,2
/wiki/Wilma_Simon-bb-2,/wiki/Wilma_Simon,Finanzen,finanzen,Minister/in,Minister/in,Stolpe II,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995-10-02,1999-10-12,bb,2
/wiki/Hans_Otto_Br%C3%A4utigam-bb-2,/wiki/Hans_Otto_Br%C3%A4utigam,"Justiz, Bundes- und Europaangelegenheiten",justiz bundes europaangelegenheiten,Minister/in,Minister/in,Stolpe II,parteilos,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1994-10-11,1999-10-12,bb,2
/wiki/Burkhard_Dreher-bb-2,/wiki/Burkhard_Dreher,"Wirtschaft, Mittelstand und Technologie",wirtschaft mittelstand technologie,Minister/in,Minister/in,Stolpe II,SPD,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1994-10-11,1999-10-12,bb,2
/wiki/Regine_Hildebrandt-bb-2,/wiki/Regine_Hildebrandt,"Arbeit, Soziales, Gesundheit und Frauen",arbeit soziales gesundheit frauen,Minister/in,Minister/in,Stolpe II,SPD,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1994-10-11,1999-10-12,bb,2
/wiki/Edwin_Zimmermann-bb-2,/wiki/Edwin_Zimmermann,"Ernährung, Landwirtschaft und Forsten",ernährung landwirtschaft forsten,Minister/in,Minister/in,Stolpe II,SPD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994-10-11,1997-12-19,bb,2
/wiki/Gunter_Fritsch-bb-2,/wiki/Gunter_Fritsch,"Ernährung, Landwirtschaft und Forsten",ernährung landwirtschaft forsten,Minister/in,Minister/in,Stolpe II,SPD,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997-12-20,1999-10-12,bb,2
/wiki/Angelika_Peter-bb-2,/wiki/Angelika_Peter,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Stolpe II,SPD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1994-10-11,1999-10-12,bb,2
/wiki/Steffen_Reiche-bb-2,/wiki/Steffen_Reiche,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Stolpe II,SPD,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1994-10-11,1999-10-12,bb,2
/wiki/Matthias_Platzeck-bb-2,/wiki/Matthias_Platzeck,"Umwelt, Naturschutz und Raumordnung",umwelt naturschutz raumordnung,Minister/in,Minister/in,Stolpe II,GRÜNE,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1994-10-11,1998-11-03,bb,2
/wiki/Eberhard_Henne-bb-2,/wiki/Eberhard_Henne,"Umwelt, Naturschutz und Raumordnung",umwelt naturschutz raumordnung,Minister/in,Minister/in,Stolpe II,SPD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1998-11-11,1999-10-12,bb,2
/wiki/Hartmut_Meyer-bb-2,/wiki/Hartmut_Meyer,"Stadtentwicklung, Wohnen und Verkehr",stadtentwicklung wohnen verkehr,Minister/in,Minister/in,Stolpe II,SPD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994-10-11,1999-10-12,bb,2
/wiki/J%C3%BCrgen_Linde-bb-2,/wiki/J%C3%BCrgen_Linde,Staatskanzlei,staatskanzlei,Leiter/in der Staatskanzlei,Minister/in,Stolpe II,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1994-10-11,1999-10-12,bb,2
/wiki/Manfred_Stolpe-bb-3,/wiki/Manfred_Stolpe,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Stolpe III,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999-10-13,2002-06-25,bb,3
/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-3,/wiki/J%C3%B6rg_Sch%C3%B6nbohm,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Stolpe III,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1999-10-13,2002-06-25,bb,3
/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-3,/wiki/J%C3%B6rg_Sch%C3%B6nbohm,Inneres,inneres,Minister/in,Minister/in,Stolpe III,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1999-10-13,2002-06-25,bb,3
/wiki/Wilma_Simon-bb-3,/wiki/Wilma_Simon,Finanzen,finanzen,Minister/in,Minister/in,Stolpe III,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-13,2000-09-19,bb,3
/wiki/Dagmar_Ziegler-bb-3,/wiki/Dagmar_Ziegler,Finanzen,finanzen,Minister/in,Minister/in,Stolpe III,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000-09-20,2002-06-25,bb,3
/wiki/Kurt_Schelter-bb-3,/wiki/Kurt_Schelter,Justiz und Europaangelegenheiten,justiz europaangelegenheiten,Minister/in,Minister/in,Stolpe III,CDU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1999-10-13,2002-06-25,bb,3
/wiki/Wolfgang_F%C3%BCrni%C3%9F-bb-3,/wiki/Wolfgang_F%C3%BCrni%C3%9F,Wirtschaft,wirtschaft,Minister/in,Minister/in,Stolpe III,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1999-10-13,2002-06-25,bb,3
/wiki/Alwin_Ziel-bb-3,/wiki/Alwin_Ziel,"Arbeit, Soziales, Gesundheit und Frauen",arbeit soziales gesundheit frauen,Minister/in,Minister/in,Stolpe III,SPD,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1999-10-13,2002-06-25,bb,3
/wiki/Wolfgang_Birthler-bb-3,/wiki/Wolfgang_Birthler,"Landwirtschaft, Umweltschutz und Raumordnung",landwirtschaft umweltschutz raumordnung,Minister/in,Minister/in,Stolpe III,SPD,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1999-10-13,2002-06-25,bb,3
/wiki/Steffen_Reiche-bb-3,/wiki/Steffen_Reiche,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Stolpe III,SPD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1999-10-13,2002-06-25,bb,3
/wiki/Wolfgang_Hackel-bb-3,/wiki/Wolfgang_Hackel,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Stolpe III,CDU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1999-10-13,2000-10-17,bb,3
/wiki/Johanna_Wanka-bb-3,/wiki/Johanna_Wanka,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Stolpe III,CDU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2000-10-18,2002-06-25,bb,3
/wiki/Hartmut_Meyer-bb-3,/wiki/Hartmut_Meyer,"Stadtentwicklung, Wohnen und Verkehr",stadtentwicklung wohnen verkehr,Minister/in,Minister/in,Stolpe III,SPD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1999-10-13,2002-06-25,bb,3
/wiki/Matthias_Platzeck-bb-3,/wiki/Matthias_Platzeck,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Platzeck I,GRÜNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002-06-24,2004-09-18,bb,3
/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-3,/wiki/J%C3%B6rg_Sch%C3%B6nbohm,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Platzeck I,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2002-06-24,2004-09-18,bb,3
/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-3,/wiki/J%C3%B6rg_Sch%C3%B6nbohm,Inneres,inneres,Minister/in,Minister/in,Platzeck I,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2002-06-24,2004-09-18,bb,3
/wiki/Dagmar_Ziegler-bb-3,/wiki/Dagmar_Ziegler,Finanzen,finanzen,Minister/in,Minister/in,Platzeck I,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-06-24,2004-09-18,bb,3
/wiki/Barbara_Richstein-bb-3,/wiki/Barbara_Richstein,Justiz und Europaangelegenheiten,justiz europaangelegenheiten,Minister/in,Minister/in,Platzeck I,CDU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2002-06-24,2004-09-18,bb,3
/wiki/Ulrich_Junghanns-bb-3,/wiki/Ulrich_Junghanns,Wirtschaft,wirtschaft,Minister/in,Minister/in,Platzeck I,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2002-06-24,2004-09-18,bb,3
/wiki/G%C3%BCnter_Baaske-bb-3,/wiki/G%C3%BCnter_Baaske,"Arbeit, Soziales, Gesundheit und Frauen",arbeit soziales gesundheit frauen,Minister/in,Minister/in,Platzeck I,SPD,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,2002-06-24,2004-09-18,bb,3
/wiki/Wolfgang_Birthler-bb-3,/wiki/Wolfgang_Birthler,"Landwirtschaft, Umweltschutz und Raumordnung",landwirtschaft umweltschutz raumordnung,Minister/in,Minister/in,Platzeck I,SPD,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2002-06-24,2004-09-18,bb,3
/wiki/Steffen_Reiche-bb-3,/wiki/Steffen_Reiche,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Platzeck I,SPD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2002-06-24,2004-09-18,bb,3
/wiki/Johanna_Wanka-bb-3,/wiki/Johanna_Wanka,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Platzeck I,CDU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2002-06-24,2004-09-18,bb,3
/wiki/Hartmut_Meyer-bb-3,/wiki/Hartmut_Meyer,"Stadtentwicklung, Wohnen und Verkehr",stadtentwicklung wohnen verkehr,Minister/in,Minister/in,Platzeck I,SPD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2002-06-24,2003-10-24,bb,3
/wiki/Frank_Szymanski-bb-3,/wiki/Frank_Szymanski,"Stadtentwicklung, Wohnen und Verkehr",stadtentwicklung wohnen verkehr,Minister/in,Minister/in,Platzeck I,SPD,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2003-10-25,2004-09-18,bb,3
/wiki/Matthias_Platzeck-bb-4,/wiki/Matthias_Platzeck,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Platzeck II,GRÜNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004-09-19,2009-11-05,bb,4
/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-4,/wiki/J%C3%B6rg_Sch%C3%B6nbohm,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Platzeck II,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2004-09-19,2007-02-19,bb,4
/wiki/Ulrich_Junghanns-bb-4,/wiki/Ulrich_Junghanns,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Platzeck II,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2007-02-20,2008-10-15,bb,4
/wiki/Johanna_Wanka-bb-4,/wiki/Johanna_Wanka,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Platzeck II,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2008-11-04,2009-11-05,bb,4
/wiki/J%C3%B6rg_Sch%C3%B6nbohm-bb-4,/wiki/J%C3%B6rg_Sch%C3%B6nbohm,Inneres,inneres,Minister/in,Minister/in,Platzeck II,CDU,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2004-09-19,2009-11-05,bb,4
/wiki/Rainer_Speer-bb-4,/wiki/Rainer_Speer,Finanzen,finanzen,Minister/in,Minister/in,Platzeck II,SPD,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Beate_Blechinger-bb-4,/wiki/Beate_Blechinger,Justiz,justiz,Minister/in,Minister/in,Platzeck II,CDU,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Ulrich_Junghanns-bb-4,/wiki/Ulrich_Junghanns,Wirtschaft,wirtschaft,Minister/in,Minister/in,Platzeck II,CDU,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Dagmar_Ziegler-bb-4,/wiki/Dagmar_Ziegler,"Arbeit, Soziales, Gesundheit und Familie",arbeit soziales gesundheit familie,Minister/in,Minister/in,Platzeck II,SPD,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Dietmar_Woidke-bb-4,/wiki/Dietmar_Woidke,"Ländliche Entwicklung, Umwelt und Verbraucherschutz",ländliche entwicklung umwelt verbraucherschutz,Minister/in,Minister/in,Platzeck II,SPD,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Holger_Rupprecht-bb-4,/wiki/Holger_Rupprecht,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Platzeck II,SPD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Johanna_Wanka-bb-4,/wiki/Johanna_Wanka,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Platzeck II,CDU,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2004-09-19,2009-11-05,bb,4
/wiki/Frank_Szymanski-bb-4,/wiki/Frank_Szymanski,Infrastruktur und Raumordnung,infrastruktur raumordnung,Minister/in,Minister/in,Platzeck II,SPD,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2004-09-19,2006-11-29,bb,4
/wiki/Reinhold_Dellmann-bb-4,/wiki/Reinhold_Dellmann,Infrastruktur und Raumordnung,infrastruktur raumordnung,Minister/in,Minister/in,Platzeck II,SPD,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2006-12-13,2009-11-05,bb,4
/wiki/Matthias_Platzeck-bb-5,/wiki/Matthias_Platzeck,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Platzeck III,GRÜNE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009-11-06,2013-08-27,bb,5
/wiki/Helmuth_Markov-bb-5,/wiki/Helmuth_Markov,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Platzeck III,PDS-LL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2009-11-06,2013-08-27,bb,5
/wiki/Helmuth_Markov-bb-5,/wiki/Helmuth_Markov,Finanzen,finanzen,Minister/in,Minister/in,Platzeck III,PDS-LL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2009-11-06,2013-08-27,bb,5
/wiki/Rainer_Speer-bb-5,/wiki/Rainer_Speer,Inneres,inneres,Minister/in,Minister/in,Platzeck III,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2009-11-06,2010-09-23,bb,5
/wiki/Dietmar_Woidke-bb-5,/wiki/Dietmar_Woidke,Inneres,inneres,Minister/in,Minister/in,Platzeck III,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2010-09-24,2013-08-27,bb,5
/wiki/Volkmar_Sch%C3%B6neburg-bb-5,/wiki/Volkmar_Sch%C3%B6neburg,Justiz,justiz,Minister/in,Minister/in,Platzeck III,LINKE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2009-11-06,2013-08-27,bb,5
/wiki/Ralf_Christoffers-bb-5,/wiki/Ralf_Christoffers,Wirtschaft und Europaangelegenheiten,wirtschaft europaangelegenheiten,Minister/in,Minister/in,Platzeck III,PDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2009-11-06,2013-08-27,bb,5
/wiki/G%C3%BCnter_Baaske-bb-5,/wiki/G%C3%BCnter_Baaske,"Arbeit, Soziales, Frauen und Familie",arbeit soziales frauen familie,Minister/in,Minister/in,Platzeck III,SPD,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2009-11-06,2013-08-27,bb,5
/wiki/Anita_Tack-bb-5,/wiki/Anita_Tack,"Umwelt, Gesundheit und Verbraucherschutz",umwelt gesundheit verbraucherschutz,Minister/in,Minister/in,Platzeck III,PDS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2009-11-06,2013-08-27,bb,5
/wiki/Holger_Rupprecht-bb-5,/wiki/Holger_Rupprecht,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Platzeck III,SPD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2009-11-06,2011-01-27,bb,5
/wiki/Martina_M%C3%BCnch-bb-5,/wiki/Martina_M%C3%BCnch,"Bildung, Jugend und Sport",bildung jugend sport,Minister/in,Minister/in,Platzeck III,SPD,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2011-02-24,2013-08-27,bb,5
/wiki/Martina_M%C3%BCnch-bb-5,/wiki/Martina_M%C3%BCnch,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Platzeck III,SPD,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2009-11-06,2011-02-23,bb,5
/wiki/Sabine_Kunst-bb-5,/wiki/Sabine_Kunst,"Wissenschaft, Forschung und Kultur",wissenschaft forschung kultur,Minister/in,Minister/in,Platzeck III,parteilos,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2011-02-24,2013-08-27,bb,5
/wiki/Jutta_Lieske-bb-5,/wiki/Jutta_Lieske,Infrastruktur und Landwirtschaft,infrastruktur landwirtschaft,Minister/in,Minister/in,Platzeck III,SPD,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2009-11-06,2010-02-25,bb,5
/wiki/J%C3%B6rg_Vogels%C3%A4nger-bb-5,/wiki/J%C3%B6rg_Vogels%C3%A4nger,Infrastruktur und Landwirtschaft,infrastruktur landwirtschaft,Minister/in,Minister/in,Platzeck III,SPD,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2010-02-26,2013-08-27,bb,5
/wiki/Dietmar_Woidke-bb-5,/wiki/Dietmar_Woidke,Staatskanzlei,staatskanzlei,Ministerpräsident/in,Regierungsoberhaupt,Woidke I,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013-08-28,2014-11-04,bb,5
/wiki/Helmuth_Markov-bb-5,/wiki/Helmuth_Markov,Staatskanzlei,staatskanzlei,Stellvertretende/r Ministerpräsident/in,Stellvertretendes Regierungsoberhaupt,Woidke I,PDS-LL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2013-08-28,2014-11-04,bb,5
/wiki/Ralf_Holzschuher-bb-5,/wiki/Ralf_Holzschuher,Inneres,inneres,Minister/in,Minister/in,Woidke I,SPD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2013-08-28,2014-11-04,bb,5
/wiki/Helmuth_Markov-bb-5,/wiki/Helmuth_Markov,Finanzen,finanzen,Minister/in,Minister/in,Woidke I,PDS-LL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-28,2014-01-21,bb,5
/wiki/Christian_G%C3%B6rke-bb-5,/wiki/Christian_G%C3%B6rke,Finanzen,finanzen,Minister/in,Minister/in,Woidke I,PDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014-01-22,2014-11-04,bb,5
/wiki/Volkmar_Sch%C3%B6neburg-bb-5,/wiki/Volkmar_Sch%C3%B6neburg,Justiz,justiz,Minister/in,Minister/in,Woidke I,LINKE,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2013-08-28,2013-12-14,bb,5
/wiki/Helmuth_Markov-bb-5,/wiki/Helmuth_Markov,Justiz,justiz,Minister/in,Minister/in,Woidke I,PDS-LL,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2014-01-21,2014-11-04,bb,5
/wiki/Ralf_Christoffers-bb-5,/wiki/Ralf_Christoffers,Wirtschaft und Europaangelegenheiten,wirtschaft europaangelegenheiten,Minister/in,Minister/in,Woidke I,PDS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2013-08-28,2014-11-04,bb,5
/wiki/G%C3%BCnter_Baaske-bb-5,/wiki/G%C3%BCnter_Baaske,"Arbeit, Soziales, Frauen und Familie",arbeit soziales frauen familie,Minister/in,Minister/in,Woidke I,SPD,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,2013-08-28,2014-11-04,bb,5
/wiki/Anita_Tack-bb-5,/wiki/Anita_Tack,"Umwelt, Gesundheit und Verbraucherschutz",umwelt gesundheit verbraucherschutz,Minister/in,Minister/in,Woidke I,PDS,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2013-08-28,2014-11-04,bb,5
